order_item_id,order_id,product_id,quantity,unit_price,discount_amount,source_system,created_at,updated_at
ITM00012773,ORD005025,PRD000182,1,3580000.00,179000.00,ecommerce_api,2026-07-01T08:21:00+07:00,2026-07-01T08:21:00+07:00
ITM00012774,ORD005025,PRD000206,1,3140000.00,314000.00,ecommerce_api,2026-07-01T08:21:00+07:00,2026-07-01T08:21:00+07:00
ITM00012775,ORD005026,PRD000457,2,5890000.00,0.00,ecommerce_api,2026-07-01T14:29:00+07:00,2026-07-01T14:29:00+07:00
ITM00012776,ORD005026,PRD000411,1,500000.00,0.00,ecommerce_api,2026-07-01T14:29:00+07:00,2026-07-01T14:29:00+07:00
ITM00012777,ORD005026,PRD000465,1,7680000.00,768000.00,ecommerce_api,2026-07-01T14:29:00+07:00,2026-07-01T14:29:00+07:00
ITM00012778,ORD005027,PRD000007,1,5780000.00,0.00,ecommerce_api,2026-07-01T19:27:00+07:00,2026-07-01T19:27:00+07:00
ITM00012779,ORD005027,PRD000035,1,1900000.00,190000.00,ecommerce_api,2026-07-01T19:27:00+07:00,2026-07-01T19:27:00+07:00
ITM00012780,ORD005027,PRD000461,1,4980000.00,249000.00,ecommerce_api,2026-07-01T19:27:00+07:00,2026-07-01T19:27:00+07:00
ITM00012781,ORD005028,PRD000479,1,4710000.00,0.00,ecommerce_api,2026-07-01T18:51:00+07:00,2026-07-01T18:51:00+07:00
ITM00012782,ORD005028,PRD000095,1,830000.00,41500.00,ecommerce_api,2026-07-01T18:51:00+07:00,2026-07-01T18:51:00+07:00
ITM00012783,ORD005028,PRD000279,2,6980000.00,1396000.00,ecommerce_api,2026-07-01T18:51:00+07:00,2026-07-01T18:51:00+07:00
ITM00012784,ORD005029,PRD000068,1,7700000.00,385000.00,ecommerce_api,2026-07-01T08:15:00+07:00,2026-07-01T08:15:00+07:00
ITM00012785,ORD005029,PRD000351,1,5360000.00,0.00,ecommerce_api,2026-07-01T08:15:00+07:00,2026-07-01T08:15:00+07:00
ITM00012786,ORD005029,PRD000451,2,7360000.00,1472000.00,ecommerce_api,2026-07-01T08:15:00+07:00,2026-07-01T08:15:00+07:00
ITM00012787,ORD005030,PRD000514,2,600000.00,60000.00,ecommerce_api,2026-07-01T17:21:00+07:00,2026-07-01T17:21:00+07:00
ITM00012788,ORD005030,PRD000032,2,7120000.00,712000.00,ecommerce_api,2026-07-01T17:21:00+07:00,2026-07-01T17:21:00+07:00
ITM00012789,ORD005031,PRD000064,1,3580000.00,358000.00,ecommerce_api,2026-07-01T16:57:00+07:00,2026-07-01T16:57:00+07:00
ITM00012790,ORD005032,PRD000247,2,5400000.00,540000.00,ecommerce_api,2026-07-01T13:40:00+07:00,2026-07-01T13:40:00+07:00
ITM00012791,ORD005032,PRD000156,1,3130000.00,156500.00,ecommerce_api,2026-07-01T13:40:00+07:00,2026-07-01T13:40:00+07:00
ITM00012792,ORD005033,PRD000272,2,1790000.00,358000.00,ecommerce_api,2026-07-01T09:27:00+07:00,2026-07-01T09:27:00+07:00
ITM00012793,ORD005034,PRD000169,1,1180000.00,0.00,ecommerce_api,2026-07-01T17:12:00+07:00,2026-07-01T17:12:00+07:00
ITM00012794,ORD005035,PRD000076,2,3090000.00,618000.00,ecommerce_api,2026-07-01T17:45:00+07:00,2026-07-01T17:45:00+07:00
ITM00012795,ORD005035,PRD000020,1,1130000.00,113000.00,ecommerce_api,2026-07-01T17:45:00+07:00,2026-07-01T17:45:00+07:00
ITM00012796,ORD005035,PRD000434,1,2080000.00,208000.00,ecommerce_api,2026-07-01T17:45:00+07:00,2026-07-01T17:45:00+07:00
ITM00012797,ORD005036,PRD000281,1,7210000.00,360500.00,ecommerce_api,2026-07-01T18:41:00+07:00,2026-07-01T18:41:00+07:00
ITM00012798,ORD005036,PRD000443,1,5070000.00,0.00,ecommerce_api,2026-07-01T18:41:00+07:00,2026-07-01T18:41:00+07:00
ITM00012799,ORD005036,PRD000024,1,5820000.00,0.00,ecommerce_api,2026-07-01T18:41:00+07:00,2026-07-01T18:41:00+07:00
ITM00012800,ORD005037,PRD000323,2,5630000.00,0.00,ecommerce_api,2026-07-01T09:39:00+07:00,2026-07-01T09:39:00+07:00
ITM00012801,ORD005037,PRD000429,2,4770000.00,0.00,ecommerce_api,2026-07-01T09:39:00+07:00,2026-07-01T09:39:00+07:00
ITM00012802,ORD005037,PRD000423,1,7250000.00,725000.00,ecommerce_api,2026-07-01T09:39:00+07:00,2026-07-01T09:39:00+07:00
ITM00012803,ORD005038,PRD000424,1,1990000.00,0.00,ecommerce_api,2026-07-01T22:11:00+07:00,2026-07-01T22:11:00+07:00
ITM00012804,ORD005038,PRD000360,2,3980000.00,0.00,ecommerce_api,2026-07-01T22:11:00+07:00,2026-07-01T22:11:00+07:00
ITM00012805,ORD005039,PRD000042,2,5120000.00,512000.00,ecommerce_api,2026-07-01T21:26:00+07:00,2026-07-01T21:26:00+07:00
ITM00012806,ORD005039,PRD000141,1,650000.00,0.00,ecommerce_api,2026-07-01T21:26:00+07:00,2026-07-01T21:26:00+07:00
ITM00012807,ORD005040,PRD000207,1,5070000.00,0.00,ecommerce_api,2026-07-01T08:15:00+07:00,2026-07-01T08:15:00+07:00
ITM00012808,ORD005040,PRD000418,1,5200000.00,260000.00,ecommerce_api,2026-07-01T08:15:00+07:00,2026-07-01T08:15:00+07:00
ITM00012809,ORD005041,PRD000150,1,5990000.00,0.00,ecommerce_api,2026-07-01T16:32:00+07:00,2026-07-01T16:32:00+07:00
ITM00012810,ORD005041,PRD000221,2,4680000.00,0.00,ecommerce_api,2026-07-01T16:32:00+07:00,2026-07-01T16:32:00+07:00
ITM00012811,ORD005042,PRD000226,1,5130000.00,0.00,ecommerce_api,2026-07-01T19:54:00+07:00,2026-07-01T19:54:00+07:00
ITM00012812,ORD005042,PRD000141,1,650000.00,0.00,ecommerce_api,2026-07-01T19:54:00+07:00,2026-07-01T19:54:00+07:00
ITM00012813,ORD005042,PRD000409,1,1990000.00,0.00,ecommerce_api,2026-07-01T19:54:00+07:00,2026-07-01T19:54:00+07:00
ITM00012814,ORD005043,PRD000261,2,6910000.00,0.00,ecommerce_api,2026-07-01T12:02:00+07:00,2026-07-01T12:02:00+07:00
ITM00012815,ORD005044,PRD000329,1,1770000.00,177000.00,ecommerce_api,2026-07-01T20:47:00+07:00,2026-07-01T20:47:00+07:00
ITM00012816,ORD005044,PRD000395,2,720000.00,72000.00,ecommerce_api,2026-07-01T20:47:00+07:00,2026-07-01T20:47:00+07:00
ITM00012817,ORD005044,PRD000176,1,4870000.00,0.00,ecommerce_api,2026-07-01T20:47:00+07:00,2026-07-01T20:47:00+07:00
ITM00012818,ORD005045,PRD000280,1,3870000.00,0.00,ecommerce_api,2026-07-01T11:58:00+07:00,2026-07-01T11:58:00+07:00
ITM00012819,ORD005045,PRD000354,2,7550000.00,0.00,ecommerce_api,2026-07-01T11:58:00+07:00,2026-07-01T11:58:00+07:00
ITM00012820,ORD005045,PRD000208,1,420000.00,21000.00,ecommerce_api,2026-07-01T11:58:00+07:00,2026-07-01T11:58:00+07:00
ITM00012821,ORD005045,PRD000015,2,6690000.00,0.00,ecommerce_api,2026-07-01T11:58:00+07:00,2026-07-01T11:58:00+07:00
ITM00012822,ORD005046,PRD000192,1,470000.00,0.00,ecommerce_api,2026-07-01T20:24:00+07:00,2026-07-01T20:24:00+07:00
ITM00012823,ORD005046,PRD000266,1,3990000.00,199500.00,ecommerce_api,2026-07-01T20:24:00+07:00,2026-07-01T20:24:00+07:00
ITM00012824,ORD005046,PRD000390,1,290000.00,0.00,ecommerce_api,2026-07-01T20:24:00+07:00,2026-07-01T20:24:00+07:00
ITM00012825,ORD005047,PRD000353,2,2000000.00,0.00,ecommerce_api,2026-07-01T17:28:00+07:00,2026-07-01T17:28:00+07:00
ITM00012826,ORD005047,PRD000318,1,4170000.00,0.00,ecommerce_api,2026-07-01T17:28:00+07:00,2026-07-01T17:28:00+07:00
ITM00012827,ORD005047,PRD000493,1,2120000.00,0.00,ecommerce_api,2026-07-01T17:28:00+07:00,2026-07-01T17:28:00+07:00
ITM00012828,ORD005048,PRD000093,1,7070000.00,0.00,ecommerce_api,2026-07-01T12:19:00+07:00,2026-07-01T12:19:00+07:00
ITM00012829,ORD005048,PRD000176,1,4870000.00,243500.00,ecommerce_api,2026-07-01T12:19:00+07:00,2026-07-01T12:19:00+07:00
ITM00012830,ORD005048,PRD000018,1,1550000.00,0.00,ecommerce_api,2026-07-01T12:19:00+07:00,2026-07-01T12:19:00+07:00
ITM00012831,ORD005049,PRD000177,1,6020000.00,0.00,ecommerce_api,2026-07-01T10:40:00+07:00,2026-07-01T10:40:00+07:00
ITM00012832,ORD005049,PRD000456,2,6670000.00,0.00,ecommerce_api,2026-07-01T10:40:00+07:00,2026-07-01T10:40:00+07:00
ITM00012833,ORD005050,PRD000084,1,7710000.00,385500.00,ecommerce_api,2026-07-01T09:11:00+07:00,2026-07-01T09:11:00+07:00
ITM00012834,ORD005050,PRD000459,1,3980000.00,0.00,ecommerce_api,2026-07-01T09:11:00+07:00,2026-07-01T09:11:00+07:00
ITM00012835,ORD005051,PRD000204,1,7340000.00,367000.00,ecommerce_api,2026-07-01T12:40:00+07:00,2026-07-01T12:40:00+07:00
ITM00012836,ORD005051,PRD000049,2,1000000.00,0.00,ecommerce_api,2026-07-01T12:40:00+07:00,2026-07-01T12:40:00+07:00
ITM00012837,ORD005051,PRD000504,1,3860000.00,0.00,ecommerce_api,2026-07-01T12:40:00+07:00,2026-07-01T12:40:00+07:00
ITM00012838,ORD005052,PRD000424,1,1990000.00,199000.00,ecommerce_api,2026-07-01T13:03:00+07:00,2026-07-01T13:03:00+07:00
ITM00012839,ORD005052,PRD000074,1,6290000.00,0.00,ecommerce_api,2026-07-01T13:03:00+07:00,2026-07-01T13:03:00+07:00
ITM00012840,ORD005052,PRD000155,1,1030000.00,51500.00,ecommerce_api,2026-07-01T13:03:00+07:00,2026-07-01T13:03:00+07:00
ITM00012841,ORD005053,PRD000319,2,6820000.00,682000.00,ecommerce_api,2026-07-01T15:10:00+07:00,2026-07-01T15:10:00+07:00
ITM00012842,ORD005053,PRD000495,2,1520000.00,152000.00,ecommerce_api,2026-07-01T15:10:00+07:00,2026-07-01T15:10:00+07:00
ITM00012843,ORD005053,PRD000136,1,4120000.00,206000.00,ecommerce_api,2026-07-01T15:10:00+07:00,2026-07-01T15:10:00+07:00
ITM00012844,ORD005053,PRD000188,1,6640000.00,0.00,ecommerce_api,2026-07-01T15:10:00+07:00,2026-07-01T15:10:00+07:00
ITM00012845,ORD005054,PRD000381,1,2410000.00,120500.00,ecommerce_api,2026-07-01T08:17:00+07:00,2026-07-01T08:17:00+07:00
ITM00012846,ORD005054,PRD000279,2,6980000.00,1396000.00,ecommerce_api,2026-07-01T08:17:00+07:00,2026-07-01T08:17:00+07:00
ITM00012847,ORD005054,PRD000362,1,3630000.00,0.00,ecommerce_api,2026-07-01T08:17:00+07:00,2026-07-01T08:17:00+07:00
ITM00012848,ORD005055,PRD000279,1,6980000.00,0.00,ecommerce_api,2026-07-01T19:00:00+07:00,2026-07-01T19:00:00+07:00
ITM00012849,ORD005055,PRD000218,2,7500000.00,750000.00,ecommerce_api,2026-07-01T19:00:00+07:00,2026-07-01T19:00:00+07:00
ITM00012850,ORD005056,PRD000201,1,5810000.00,581000.00,ecommerce_api,2026-07-01T20:08:00+07:00,2026-07-01T20:08:00+07:00
ITM00012851,ORD005056,PRD000495,1,1520000.00,152000.00,ecommerce_api,2026-07-01T20:08:00+07:00,2026-07-01T20:08:00+07:00
ITM00012852,ORD005056,PRD000253,1,2950000.00,295000.00,ecommerce_api,2026-07-01T20:08:00+07:00,2026-07-01T20:08:00+07:00
ITM00012853,ORD005057,PRD000250,1,6250000.00,0.00,ecommerce_api,2026-07-01T08:10:00+07:00,2026-07-01T08:10:00+07:00
ITM00012854,ORD005057,PRD000107,1,3180000.00,318000.00,ecommerce_api,2026-07-01T08:10:00+07:00,2026-07-01T08:10:00+07:00
ITM00012855,ORD005057,PRD000399,2,6190000.00,619000.00,ecommerce_api,2026-07-01T08:10:00+07:00,2026-07-01T08:10:00+07:00
ITM00012856,ORD005058,PRD000411,1,500000.00,50000.00,ecommerce_api,2026-07-01T09:02:00+07:00,2026-07-01T09:02:00+07:00
ITM00012857,ORD005058,PRD000201,1,5810000.00,581000.00,ecommerce_api,2026-07-01T09:02:00+07:00,2026-07-01T09:02:00+07:00
ITM00012858,ORD005059,PRD000080,1,2170000.00,108500.00,ecommerce_api,2026-07-01T12:16:00+07:00,2026-07-01T12:16:00+07:00
ITM00012859,ORD005059,PRD000068,1,7700000.00,0.00,ecommerce_api,2026-07-01T12:16:00+07:00,2026-07-01T12:16:00+07:00
ITM00012860,ORD005059,PRD000260,1,4070000.00,203500.00,ecommerce_api,2026-07-01T12:16:00+07:00,2026-07-01T12:16:00+07:00
ITM00012861,ORD005060,PRD000458,1,3470000.00,173500.00,ecommerce_api,2026-07-01T22:10:00+07:00,2026-07-01T22:10:00+07:00
ITM00012862,ORD005060,PRD000226,2,5130000.00,0.00,ecommerce_api,2026-07-01T22:10:00+07:00,2026-07-01T22:10:00+07:00
ITM00012863,ORD005060,PRD000310,1,920000.00,92000.00,ecommerce_api,2026-07-01T22:10:00+07:00,2026-07-01T22:10:00+07:00
ITM00012864,ORD005061,PRD000214,2,6470000.00,1294000.00,ecommerce_api,2026-07-01T21:44:00+07:00,2026-07-01T21:44:00+07:00
ITM00012865,ORD005061,PRD000355,2,7560000.00,756000.00,ecommerce_api,2026-07-01T21:44:00+07:00,2026-07-01T21:44:00+07:00
ITM00012866,ORD005062,PRD000243,2,2910000.00,582000.00,ecommerce_api,2026-07-01T18:19:00+07:00,2026-07-01T18:19:00+07:00
ITM00012867,ORD005062,PRD000234,1,90000.00,4500.00,ecommerce_api,2026-07-01T18:19:00+07:00,2026-07-01T18:19:00+07:00
ITM00012868,ORD005063,PRD000178,1,290000.00,0.00,ecommerce_api,2026-07-01T16:51:00+07:00,2026-07-01T16:51:00+07:00
ITM00012869,ORD005063,PRD000281,2,7210000.00,0.00,ecommerce_api,2026-07-01T16:51:00+07:00,2026-07-01T16:51:00+07:00
ITM00012870,ORD005063,PRD000197,1,5410000.00,0.00,ecommerce_api,2026-07-01T16:51:00+07:00,2026-07-01T16:51:00+07:00
ITM00012871,ORD005064,PRD000402,2,4000000.00,800000.00,ecommerce_api,2026-07-01T12:14:00+07:00,2026-07-01T12:14:00+07:00
ITM00012872,ORD005064,PRD000024,1,5820000.00,0.00,ecommerce_api,2026-07-01T12:14:00+07:00,2026-07-01T12:14:00+07:00
ITM00012873,ORD005064,PRD000475,1,6570000.00,657000.00,ecommerce_api,2026-07-01T12:14:00+07:00,2026-07-01T12:14:00+07:00
ITM00012874,ORD005065,PRD000196,1,6870000.00,343500.00,ecommerce_api,2026-07-01T16:19:00+07:00,2026-07-01T16:19:00+07:00
ITM00012875,ORD005065,PRD000414,1,2190000.00,0.00,ecommerce_api,2026-07-01T16:19:00+07:00,2026-07-01T16:19:00+07:00
ITM00012876,ORD005066,PRD000449,1,6030000.00,301500.00,ecommerce_api,2026-07-01T19:06:00+07:00,2026-07-01T19:06:00+07:00
ITM00012877,ORD005066,PRD000520,1,4190000.00,0.00,ecommerce_api,2026-07-01T19:06:00+07:00,2026-07-01T19:06:00+07:00
ITM00012878,ORD005066,PRD000133,2,1430000.00,0.00,ecommerce_api,2026-07-01T19:06:00+07:00,2026-07-01T19:06:00+07:00
ITM00012879,ORD005066,PRD000392,2,4720000.00,944000.00,ecommerce_api,2026-07-01T19:06:00+07:00,2026-07-01T19:06:00+07:00
ITM00012880,ORD005067,PRD000136,1,4120000.00,206000.00,ecommerce_api,2026-07-01T11:41:00+07:00,2026-07-01T11:41:00+07:00
ITM00012881,ORD005067,PRD000142,1,3810000.00,0.00,ecommerce_api,2026-07-01T11:41:00+07:00,2026-07-01T11:41:00+07:00
ITM00012882,ORD005068,PRD000263,1,6160000.00,0.00,ecommerce_api,2026-07-01T21:27:00+07:00,2026-07-01T21:27:00+07:00
ITM00012883,ORD005068,PRD000412,2,7960000.00,0.00,ecommerce_api,2026-07-01T21:27:00+07:00,2026-07-01T21:27:00+07:00
ITM00012884,ORD005069,PRD000367,2,420000.00,0.00,ecommerce_api,2026-07-01T08:55:00+07:00,2026-07-01T08:55:00+07:00
ITM00012885,ORD005069,PRD000435,2,4250000.00,850000.00,ecommerce_api,2026-07-01T08:55:00+07:00,2026-07-01T08:55:00+07:00
ITM00012886,ORD005069,PRD000183,2,4980000.00,996000.00,ecommerce_api,2026-07-01T08:55:00+07:00,2026-07-01T08:55:00+07:00
ITM00012887,ORD005069,PRD000025,1,980000.00,49000.00,ecommerce_api,2026-07-01T08:55:00+07:00,2026-07-01T08:55:00+07:00
ITM00012888,ORD005070,PRD000428,2,5610000.00,0.00,ecommerce_api,2026-07-01T18:31:00+07:00,2026-07-01T18:31:00+07:00
ITM00012889,ORD005070,PRD000391,2,6650000.00,1330000.00,ecommerce_api,2026-07-01T18:31:00+07:00,2026-07-01T18:31:00+07:00
ITM00012890,ORD005071,PRD000194,1,6220000.00,622000.00,ecommerce_api,2026-07-01T13:07:00+07:00,2026-07-01T13:07:00+07:00
ITM00012891,ORD005071,PRD000192,1,470000.00,47000.00,ecommerce_api,2026-07-01T13:07:00+07:00,2026-07-01T13:07:00+07:00
ITM00012892,ORD005071,PRD000088,1,5170000.00,517000.00,ecommerce_api,2026-07-01T13:07:00+07:00,2026-07-01T13:07:00+07:00
ITM00012893,ORD005072,PRD000443,1,5070000.00,253500.00,ecommerce_api,2026-07-01T12:43:00+07:00,2026-07-01T12:43:00+07:00
ITM00012894,ORD005072,PRD000281,1,7210000.00,360500.00,ecommerce_api,2026-07-01T12:43:00+07:00,2026-07-01T12:43:00+07:00
ITM00012895,ORD005073,PRD000448,2,7130000.00,713000.00,ecommerce_api,2026-07-01T14:08:00+07:00,2026-07-01T14:08:00+07:00
ITM00012896,ORD005073,PRD000176,1,4870000.00,0.00,ecommerce_api,2026-07-01T14:08:00+07:00,2026-07-01T14:08:00+07:00
ITM00012897,ORD005073,PRD000266,1,3990000.00,0.00,ecommerce_api,2026-07-01T14:08:00+07:00,2026-07-01T14:08:00+07:00
ITM00012898,ORD005073,PRD000340,1,4100000.00,0.00,ecommerce_api,2026-07-01T14:08:00+07:00,2026-07-01T14:08:00+07:00
ITM00012899,ORD005074,PRD000060,2,850000.00,0.00,ecommerce_api,2026-07-01T17:18:00+07:00,2026-07-01T17:18:00+07:00
ITM00012900,ORD005074,PRD000122,1,4580000.00,0.00,ecommerce_api,2026-07-01T17:18:00+07:00,2026-07-01T17:18:00+07:00
ITM00012901,ORD005075,PRD000236,1,3580000.00,0.00,ecommerce_api,2026-07-01T22:08:00+07:00,2026-07-01T22:08:00+07:00
ITM00012902,ORD005075,PRD000512,1,4980000.00,0.00,ecommerce_api,2026-07-01T22:08:00+07:00,2026-07-01T22:08:00+07:00
ITM00012903,ORD005075,PRD000376,1,5190000.00,0.00,ecommerce_api,2026-07-01T22:08:00+07:00,2026-07-01T22:08:00+07:00
ITM00012904,ORD005076,PRD000098,2,4550000.00,910000.00,ecommerce_api,2026-07-01T14:04:00+07:00,2026-07-01T14:04:00+07:00
ITM00012905,ORD005076,PRD000270,1,3940000.00,0.00,ecommerce_api,2026-07-01T14:04:00+07:00,2026-07-01T14:04:00+07:00
ITM00012906,ORD005077,PRD000198,2,1090000.00,0.00,ecommerce_api,2026-07-01T09:46:00+07:00,2026-07-01T09:46:00+07:00
