order_item_id,order_id,product_id,quantity,unit_price,discount_amount,source_system,created_at,updated_at
ITM00000031,ORD000015,PRD000358,1,4630000.00,231500.00,seed,2026-06-17T13:36:00+07:00,2026-06-17T13:36:00+07:00
ITM00000032,ORD000016,PRD000466,1,5600000.00,0.00,seed,2026-04-17T09:52:00+07:00,2026-04-17T09:52:00+07:00
ITM00000033,ORD000016,PRD000168,1,730000.00,0.00,seed,2026-04-17T09:52:00+07:00,2026-04-17T09:52:00+07:00
ITM00000034,ORD000017,PRD000177,1,6020000.00,903000.00,seed,2026-05-31T19:52:00+07:00,2026-05-31T19:52:00+07:00
ITM00000035,ORD000017,PRD000319,2,6820000.00,2046000.00,seed,2026-05-31T19:52:00+07:00,2026-05-31T19:52:00+07:00
ITM00000036,ORD000018,PRD000432,1,130000.00,13000.00,seed,2026-04-19T20:17:00+07:00,2026-04-19T20:17:00+07:00
ITM00000037,ORD000018,PRD000009,1,810000.00,121500.00,seed,2026-04-19T20:17:00+07:00,2026-04-19T20:17:00+07:00
ITM00000038,ORD000018,PRD000182,1,3580000.00,0.00,seed,2026-04-19T20:17:00+07:00,2026-04-19T20:17:00+07:00
ITM00000039,ORD000018,PRD000001,1,990000.00,49500.00,seed,2026-04-19T20:17:00+07:00,2026-04-19T20:17:00+07:00
ITM00000040,ORD000019,PRD000105,2,2130000.00,0.00,seed,2026-01-01T08:31:00+07:00,2026-01-01T08:31:00+07:00
ITM00000041,ORD000019,PRD000392,1,4720000.00,0.00,seed,2026-01-01T08:31:00+07:00,2026-01-01T08:31:00+07:00
ITM00000042,ORD000019,PRD000114,1,6180000.00,927000.00,seed,2026-01-01T08:31:00+07:00,2026-01-01T08:31:00+07:00
ITM00000043,ORD000019,PRD000099,3,3190000.00,0.00,seed,2026-01-01T08:31:00+07:00,2026-01-01T08:31:00+07:00
ITM00000044,ORD000019,PRD000476,1,3040000.00,152000.00,seed,2026-01-01T08:31:00+07:00,2026-01-01T08:31:00+07:00
ITM00000045,ORD000020,PRD000468,1,3830000.00,191500.00,seed,2026-01-23T15:56:00+07:00,2026-01-23T15:56:00+07:00
ITM00000046,ORD000020,PRD000100,2,2060000.00,412000.00,seed,2026-01-23T15:56:00+07:00,2026-01-23T15:56:00+07:00
ITM00000047,ORD000021,PRD000121,1,2620000.00,262000.00,seed,2026-05-03T17:19:00+07:00,2026-05-03T17:19:00+07:00
ITM00000048,ORD000021,PRD000401,3,2320000.00,0.00,seed,2026-05-03T17:19:00+07:00,2026-05-03T17:19:00+07:00
ITM00000049,ORD000021,PRD000039,2,740000.00,0.00,seed,2026-05-03T17:19:00+07:00,2026-05-03T17:19:00+07:00
ITM00000050,ORD000022,PRD000329,2,1770000.00,0.00,seed,2026-02-23T12:51:00+07:00,2026-02-23T12:51:00+07:00
ITM00000051,ORD000022,PRD000274,1,3120000.00,0.00,seed,2026-02-23T12:51:00+07:00,2026-02-23T12:51:00+07:00
ITM00000052,ORD000023,PRD000049,1,1000000.00,50000.00,seed,2026-03-10T08:16:00+07:00,2026-03-10T08:16:00+07:00
ITM00000053,ORD000023,PRD000272,1,1790000.00,89500.00,seed,2026-03-10T08:16:00+07:00,2026-03-10T08:16:00+07:00
ITM00000054,ORD000024,PRD000224,1,1790000.00,179000.00,seed,2026-03-24T14:42:00+07:00,2026-03-24T14:42:00+07:00
ITM00000055,ORD000025,PRD000492,1,3620000.00,543000.00,seed,2026-03-02T11:19:00+07:00,2026-03-02T11:19:00+07:00
ITM00000056,ORD000025,PRD000165,2,4960000.00,0.00,seed,2026-03-02T11:19:00+07:00,2026-03-02T11:19:00+07:00
ITM00000057,ORD000026,PRD000430,1,1030000.00,103000.00,seed,2026-05-27T21:17:00+07:00,2026-05-27T21:17:00+07:00
ITM00000058,ORD000026,PRD000254,1,2110000.00,0.00,seed,2026-05-27T21:17:00+07:00,2026-05-27T21:17:00+07:00
ITM00000059,ORD000026,PRD000064,1,3580000.00,358000.00,seed,2026-05-27T21:17:00+07:00,2026-05-27T21:17:00+07:00
ITM00000060,ORD000026,PRD000395,2,720000.00,72000.00,seed,2026-05-27T21:17:00+07:00,2026-05-27T21:17:00+07:00
ITM00000061,ORD000027,PRD000146,1,2770000.00,138500.00,seed,2026-06-05T18:59:00+07:00,2026-06-05T18:59:00+07:00
ITM00000062,ORD000027,PRD000075,1,5480000.00,0.00,seed,2026-06-05T18:59:00+07:00,2026-06-05T18:59:00+07:00
ITM00000063,ORD000027,PRD000293,1,6490000.00,973500.00,seed,2026-06-05T18:59:00+07:00,2026-06-05T18:59:00+07:00
ITM00000064,ORD000027,PRD000032,3,7120000.00,2136000.00,seed,2026-06-05T18:59:00+07:00,2026-06-05T18:59:00+07:00
ITM00000065,ORD000027,PRD000269,1,920000.00,46000.00,seed,2026-06-05T18:59:00+07:00,2026-06-05T18:59:00+07:00
ITM00000066,ORD000028,PRD000363,1,4330000.00,0.00,seed,2026-02-13T08:39:00+07:00,2026-02-13T08:39:00+07:00
ITM00000067,ORD000028,PRD000189,1,610000.00,0.00,seed,2026-02-13T08:39:00+07:00,2026-02-13T08:39:00+07:00
ITM00000068,ORD000029,PRD000163,1,840000.00,0.00,seed,2026-03-25T12:49:00+07:00,2026-03-25T12:49:00+07:00
ITM00000069,ORD000029,PRD000031,1,2510000.00,125500.00,seed,2026-03-25T12:49:00+07:00,2026-03-25T12:49:00+07:00
ITM00000070,ORD000029,PRD000189,1,610000.00,61000.00,seed,2026-03-25T12:49:00+07:00,2026-03-25T12:49:00+07:00
ITM00000071,ORD000030,PRD000496,1,2600000.00,0.00,seed,2026-06-28T15:35:00+07:00,2026-06-28T15:35:00+07:00
ITM00000072,ORD000030,PRD000404,1,470000.00,23500.00,seed,2026-06-28T15:35:00+07:00,2026-06-28T15:35:00+07:00
ITM00000073,ORD000030,PRD000129,1,6780000.00,0.00,seed,2026-06-28T15:35:00+07:00,2026-06-28T15:35:00+07:00
ITM00000074,ORD000030,PRD000082,1,7660000.00,383000.00,seed,2026-06-28T15:35:00+07:00,2026-06-28T15:35:00+07:00
ITM00000075,ORD000031,PRD000048,1,4930000.00,0.00,seed,2026-06-19T18:06:00+07:00,2026-06-19T18:06:00+07:00
ITM00000076,ORD000031,PRD000130,1,720000.00,108000.00,seed,2026-06-19T18:06:00+07:00,2026-06-19T18:06:00+07:00
ITM00000077,ORD000031,PRD000399,1,6190000.00,0.00,seed,2026-06-19T18:06:00+07:00,2026-06-19T18:06:00+07:00
ITM00000078,ORD000032,PRD000010,1,2980000.00,0.00,seed,2026-03-25T18:50:00+07:00,2026-03-25T18:50:00+07:00
ITM00000079,ORD000032,PRD000063,3,7100000.00,2130000.00,seed,2026-03-25T18:50:00+07:00,2026-03-25T18:50:00+07:00
ITM00000080,ORD000033,PRD000244,1,3950000.00,197500.00,seed,2026-02-10T12:51:00+07:00,2026-02-10T12:51:00+07:00
ITM00000081,ORD000033,PRD000065,1,1680000.00,0.00,seed,2026-02-10T12:51:00+07:00,2026-02-10T12:51:00+07:00
ITM00000082,ORD000034,PRD000185,1,720000.00,72000.00,seed,2026-02-18T19:19:00+07:00,2026-02-18T19:19:00+07:00
ITM00000083,ORD000034,PRD000313,1,1120000.00,168000.00,seed,2026-02-18T19:19:00+07:00,2026-02-18T19:19:00+07:00
ITM00000084,ORD000034,PRD000297,1,7950000.00,397500.00,seed,2026-02-18T19:19:00+07:00,2026-02-18T19:19:00+07:00
ITM00000085,ORD000035,PRD000177,1,6020000.00,0.00,seed,2026-05-22T20:14:00+07:00,2026-05-22T20:14:00+07:00
ITM00000086,ORD000036,PRD000271,1,5330000.00,0.00,seed,2026-02-04T22:36:00+07:00,2026-02-04T22:36:00+07:00
ITM00000087,ORD000036,PRD000051,1,5500000.00,0.00,seed,2026-02-04T22:36:00+07:00,2026-02-04T22:36:00+07:00
ITM00000088,ORD000036,PRD000481,1,3190000.00,478500.00,seed,2026-02-04T22:36:00+07:00,2026-02-04T22:36:00+07:00
ITM00000089,ORD000036,PRD000178,1,290000.00,0.00,seed,2026-02-04T22:36:00+07:00,2026-02-04T22:36:00+07:00
ITM00000090,ORD000037,PRD000466,3,5600000.00,0.00,seed,2026-05-06T19:09:00+07:00,2026-05-06T19:09:00+07:00
ITM00000091,ORD000037,PRD000082,1,7660000.00,0.00,seed,2026-05-06T19:09:00+07:00,2026-05-06T19:09:00+07:00
ITM00000092,ORD000037,PRD000423,1,7250000.00,725000.00,seed,2026-05-06T19:09:00+07:00,2026-05-06T19:09:00+07:00
ITM00000093,ORD000038,PRD000006,1,2320000.00,232000.00,seed,2026-02-20T22:05:00+07:00,2026-02-20T22:05:00+07:00
ITM00000094,ORD000038,PRD000186,1,2690000.00,134500.00,seed,2026-02-20T22:05:00+07:00,2026-02-20T22:05:00+07:00
ITM00000095,ORD000039,PRD000171,1,3220000.00,0.00,seed,2026-04-05T10:21:00+07:00,2026-04-05T10:21:00+07:00
ITM00000096,ORD000040,PRD000234,1,90000.00,13500.00,seed,2026-04-23T09:03:00+07:00,2026-04-23T09:03:00+07:00
ITM00000097,ORD000040,PRD000437,1,950000.00,142500.00,seed,2026-04-23T09:03:00+07:00,2026-04-23T09:03:00+07:00
ITM00000098,ORD000041,PRD000444,1,2460000.00,0.00,seed,2026-02-17T10:50:00+07:00,2026-02-17T10:50:00+07:00
ITM00000099,ORD000041,PRD000008,2,1180000.00,0.00,seed,2026-02-17T10:50:00+07:00,2026-02-17T10:50:00+07:00
ITM00000100,ORD000041,PRD000254,1,2110000.00,0.00,seed,2026-02-17T10:50:00+07:00,2026-02-17T10:50:00+07:00
ITM00000101,ORD000042,PRD000226,2,5130000.00,0.00,seed,2026-02-03T16:31:00+07:00,2026-02-03T16:31:00+07:00
ITM00000102,ORD000042,PRD000045,1,2790000.00,0.00,seed,2026-02-03T16:31:00+07:00,2026-02-03T16:31:00+07:00
ITM00000103,ORD000043,PRD000475,1,6570000.00,328500.00,seed,2026-05-30T18:47:00+07:00,2026-05-30T18:47:00+07:00
ITM00000104,ORD000043,PRD000448,1,7130000.00,356500.00,seed,2026-05-30T18:47:00+07:00,2026-05-30T18:47:00+07:00
ITM00000105,ORD000043,PRD000350,1,230000.00,0.00,seed,2026-05-30T18:47:00+07:00,2026-05-30T18:47:00+07:00
ITM00000106,ORD000043,PRD000129,2,6780000.00,2034000.00,seed,2026-05-30T18:47:00+07:00,2026-05-30T18:47:00+07:00
ITM00000107,ORD000043,PRD000109,1,2660000.00,0.00,seed,2026-05-30T18:47:00+07:00,2026-05-30T18:47:00+07:00
ITM00000108,ORD000044,PRD000308,1,1660000.00,249000.00,seed,2026-05-07T22:22:00+07:00,2026-05-07T22:22:00+07:00
ITM00000109,ORD000044,PRD000492,1,3620000.00,0.00,seed,2026-05-07T22:22:00+07:00,2026-05-07T22:22:00+07:00
ITM00000110,ORD000044,PRD000059,1,6330000.00,316500.00,seed,2026-05-07T22:22:00+07:00,2026-05-07T22:22:00+07:00
ITM00000111,ORD000045,PRD000496,1,2600000.00,0.00,seed,2026-05-09T22:48:00+07:00,2026-05-09T22:48:00+07:00
ITM00000112,ORD000045,PRD000365,1,1600000.00,240000.00,seed,2026-05-09T22:48:00+07:00,2026-05-09T22:48:00+07:00
ITM00000113,ORD000045,PRD000414,1,2190000.00,219000.00,seed,2026-05-09T22:48:00+07:00,2026-05-09T22:48:00+07:00
ITM00000114,ORD000046,PRD000069,1,6950000.00,0.00,seed,2026-01-26T18:25:00+07:00,2026-01-26T18:25:00+07:00
ITM00000115,ORD000046,PRD000368,1,7670000.00,0.00,seed,2026-01-26T18:25:00+07:00,2026-01-26T18:25:00+07:00
ITM00000116,ORD000047,PRD000450,2,5800000.00,0.00,seed,2026-04-26T16:53:00+07:00,2026-04-26T16:53:00+07:00
ITM00000117,ORD000047,PRD000148,1,7570000.00,0.00,seed,2026-04-26T16:53:00+07:00,2026-04-26T16:53:00+07:00
ITM00000118,ORD000047,PRD000123,1,2970000.00,148500.00,seed,2026-04-26T16:53:00+07:00,2026-04-26T16:53:00+07:00
ITM00000119,ORD000047,PRD000053,1,5630000.00,0.00,seed,2026-04-26T16:53:00+07:00,2026-04-26T16:53:00+07:00
ITM00000120,ORD000048,PRD000219,1,810000.00,40500.00,seed,2026-06-12T13:42:00+07:00,2026-06-12T13:42:00+07:00
ITM00000121,ORD000049,PRD000229,1,3090000.00,154500.00,seed,2026-05-04T17:34:00+07:00,2026-05-04T17:34:00+07:00
ITM00000122,ORD000049,PRD000027,3,5010000.00,0.00,seed,2026-05-04T17:34:00+07:00,2026-05-04T17:34:00+07:00
ITM00000123,ORD000050,PRD000165,1,4960000.00,496000.00,seed,2026-01-13T15:51:00+07:00,2026-01-13T15:51:00+07:00
ITM00000124,ORD000050,PRD000334,1,5440000.00,816000.00,seed,2026-01-13T15:51:00+07:00,2026-01-13T15:51:00+07:00
ITM00000125,ORD000051,PRD000031,1,2510000.00,125500.00,seed,2026-06-13T18:17:00+07:00,2026-06-13T18:17:00+07:00
ITM00000126,ORD000051,PRD000295,1,7780000.00,389000.00,seed,2026-06-13T18:17:00+07:00,2026-06-13T18:17:00+07:00
ITM00000127,ORD000052,PRD000293,2,6490000.00,1298000.00,seed,2026-04-18T15:46:00+07:00,2026-04-18T15:46:00+07:00
ITM00000128,ORD000052,PRD000300,1,7920000.00,0.00,seed,2026-04-18T15:46:00+07:00,2026-04-18T15:46:00+07:00
ITM00000129,ORD000052,PRD000490,2,7000000.00,1400000.00,seed,2026-04-18T15:46:00+07:00,2026-04-18T15:46:00+07:00
ITM00000130,ORD000052,PRD000147,2,6710000.00,1342000.00,seed,2026-04-18T15:46:00+07:00,2026-04-18T15:46:00+07:00
ITM00000131,ORD000053,PRD000112,1,5800000.00,580000.00,seed,2026-03-11T11:10:00+07:00,2026-03-11T11:10:00+07:00
ITM00000132,ORD000053,PRD000122,1,4580000.00,687000.00,seed,2026-03-11T11:10:00+07:00,2026-03-11T11:10:00+07:00
ITM00000133,ORD000053,PRD000020,2,1130000.00,113000.00,seed,2026-03-11T11:10:00+07:00,2026-03-11T11:10:00+07:00
ITM00000134,ORD000053,PRD000094,1,5840000.00,0.00,seed,2026-03-11T11:10:00+07:00,2026-03-11T11:10:00+07:00
ITM00000135,ORD000053,PRD000380,1,3170000.00,317000.00,seed,2026-03-11T11:10:00+07:00,2026-03-11T11:10:00+07:00
ITM00000136,ORD000054,PRD000285,1,5860000.00,586000.00,seed,2026-04-21T20:13:00+07:00,2026-04-21T20:13:00+07:00
ITM00000137,ORD000054,PRD000200,1,3950000.00,0.00,seed,2026-04-21T20:13:00+07:00,2026-04-21T20:13:00+07:00
ITM00000138,ORD000054,PRD000490,1,7000000.00,0.00,seed,2026-04-21T20:13:00+07:00,2026-04-21T20:13:00+07:00
ITM00000139,ORD000055,PRD000238,2,7630000.00,0.00,seed,2026-05-13T19:22:00+07:00,2026-05-13T19:22:00+07:00
ITM00000140,ORD000055,PRD000100,1,2060000.00,0.00,seed,2026-05-13T19:22:00+07:00,2026-05-13T19:22:00+07:00
ITM00000141,ORD000056,PRD000290,1,1660000.00,0.00,seed,2026-03-18T10:59:00+07:00,2026-03-18T10:59:00+07:00
ITM00000142,ORD000057,PRD000317,1,5950000.00,297500.00,seed,2026-05-11T14:04:00+07:00,2026-05-11T14:04:00+07:00
ITM00000143,ORD000057,PRD000242,1,310000.00,15500.00,seed,2026-05-11T14:04:00+07:00,2026-05-11T14:04:00+07:00
ITM00000144,ORD000057,PRD000230,1,1360000.00,0.00,seed,2026-05-11T14:04:00+07:00,2026-05-11T14:04:00+07:00
ITM00000145,ORD000057,PRD000330,1,6780000.00,0.00,seed,2026-05-11T14:04:00+07:00,2026-05-11T14:04:00+07:00
ITM00000146,ORD000058,PRD000267,1,5530000.00,276500.00,seed,2026-01-27T15:49:00+07:00,2026-01-27T15:49:00+07:00
ITM00000147,ORD000058,PRD000494,1,6450000.00,0.00,seed,2026-01-27T15:49:00+07:00,2026-01-27T15:49:00+07:00
ITM00000148,ORD000058,PRD000110,2,4870000.00,0.00,seed,2026-01-27T15:49:00+07:00,2026-01-27T15:49:00+07:00
ITM00000149,ORD000058,PRD000266,2,3990000.00,798000.00,seed,2026-01-27T15:49:00+07:00,2026-01-27T15:49:00+07:00
ITM00000150,ORD000059,PRD000144,1,4200000.00,0.00,seed,2026-06-20T20:56:00+07:00,2026-06-20T20:56:00+07:00
ITM00000151,ORD000059,PRD000215,1,980000.00,0.00,seed,2026-06-20T20:56:00+07:00,2026-06-20T20:56:00+07:00
ITM00000152,ORD000060,PRD000243,1,2910000.00,436500.00,seed,2026-01-03T09:32:00+07:00,2026-01-03T09:32:00+07:00
ITM00000153,ORD000060,PRD000185,1,720000.00,0.00,seed,2026-01-03T09:32:00+07:00,2026-01-03T09:32:00+07:00
ITM00000154,ORD000060,PRD000422,2,3880000.00,0.00,seed,2026-01-03T09:32:00+07:00,2026-01-03T09:32:00+07:00
ITM00000155,ORD000061,PRD000149,1,2550000.00,0.00,seed,2026-03-29T13:31:00+07:00,2026-03-29T13:31:00+07:00
ITM00000156,ORD000061,PRD000139,1,4900000.00,490000.00,seed,2026-03-29T13:31:00+07:00,2026-03-29T13:31:00+07:00
ITM00000157,ORD000061,PRD000166,1,3150000.00,0.00,seed,2026-03-29T13:31:00+07:00,2026-03-29T13:31:00+07:00
ITM00000158,ORD000061,PRD000146,1,2770000.00,0.00,seed,2026-03-29T13:31:00+07:00,2026-03-29T13:31:00+07:00
ITM00000159,ORD000062,PRD000372,1,6170000.00,308500.00,seed,2026-03-13T15:19:00+07:00,2026-03-13T15:19:00+07:00
ITM00000160,ORD000062,PRD000382,1,4700000.00,705000.00,seed,2026-03-13T15:19:00+07:00,2026-03-13T15:19:00+07:00
ITM00000161,ORD000062,PRD000393,2,130000.00,26000.00,seed,2026-03-13T15:19:00+07:00,2026-03-13T15:19:00+07:00
ITM00000162,ORD000063,PRD000286,1,5700000.00,0.00,seed,2026-05-23T09:26:00+07:00,2026-05-23T09:26:00+07:00
ITM00000163,ORD000063,PRD000221,1,4680000.00,702000.00,seed,2026-05-23T09:26:00+07:00,2026-05-23T09:26:00+07:00
ITM00000164,ORD000064,PRD000014,1,1490000.00,0.00,seed,2026-06-01T18:35:00+07:00,2026-06-01T18:35:00+07:00
ITM00000165,ORD000064,PRD000336,2,4810000.00,481000.00,seed,2026-06-01T18:35:00+07:00,2026-06-01T18:35:00+07:00
ITM00000166,ORD000064,PRD000071,1,370000.00,55500.00,seed,2026-06-01T18:35:00+07:00,2026-06-01T18:35:00+07:00
ITM00000167,ORD000065,PRD000194,2,6220000.00,1244000.00,seed,2026-06-06T15:15:00+07:00,2026-06-06T15:15:00+07:00
ITM00000168,ORD000065,PRD000229,1,3090000.00,154500.00,seed,2026-06-06T15:15:00+07:00,2026-06-06T15:15:00+07:00
ITM00000169,ORD000066,PRD000366,1,2930000.00,0.00,seed,2026-01-10T10:50:00+07:00,2026-01-10T10:50:00+07:00
ITM00000170,ORD000067,PRD000294,2,5180000.00,0.00,seed,2026-02-13T12:21:00+07:00,2026-02-13T12:21:00+07:00
ITM00000171,ORD000067,PRD000040,1,6300000.00,315000.00,seed,2026-02-13T12:21:00+07:00,2026-02-13T12:21:00+07:00
ITM00000172,ORD000068,PRD000072,1,7900000.00,395000.00,seed,2026-03-13T08:22:00+07:00,2026-03-13T08:22:00+07:00
ITM00000173,ORD000068,PRD000458,3,3470000.00,0.00,seed,2026-03-13T08:22:00+07:00,2026-03-13T08:22:00+07:00
ITM00000174,ORD000068,PRD000013,1,2600000.00,260000.00,seed,2026-03-13T08:22:00+07:00,2026-03-13T08:22:00+07:00
ITM00000175,ORD000068,PRD000479,1,4710000.00,0.00,seed,2026-03-13T08:22:00+07:00,2026-03-13T08:22:00+07:00
ITM00000176,ORD000069,PRD000041,2,6370000.00,1274000.00,seed,2026-01-27T17:54:00+07:00,2026-01-27T17:54:00+07:00
ITM00000177,ORD000069,PRD000368,2,7670000.00,1534000.00,seed,2026-01-27T17:54:00+07:00,2026-01-27T17:54:00+07:00
ITM00000178,ORD000069,PRD000024,1,5820000.00,0.00,seed,2026-01-27T17:54:00+07:00,2026-01-27T17:54:00+07:00
ITM00000179,ORD000069,PRD000039,1,740000.00,74000.00,seed,2026-01-27T17:54:00+07:00,2026-01-27T17:54:00+07:00
ITM00000180,ORD000070,PRD000131,1,5310000.00,0.00,seed,2026-05-26T17:54:00+07:00,2026-05-26T17:54:00+07:00
ITM00000181,ORD000070,PRD000351,3,5360000.00,2412000.00,seed,2026-05-26T17:54:00+07:00,2026-05-26T17:54:00+07:00
ITM00000182,ORD000070,PRD000024,1,5820000.00,0.00,seed,2026-05-26T17:54:00+07:00,2026-05-26T17:54:00+07:00
ITM00000183,ORD000070,PRD000007,1,5780000.00,0.00,seed,2026-05-26T17:54:00+07:00,2026-05-26T17:54:00+07:00
ITM00000184,ORD000071,PRD000008,1,1180000.00,0.00,seed,2026-03-16T08:36:00+07:00,2026-03-16T08:36:00+07:00
ITM00000185,ORD000071,PRD000203,1,7720000.00,0.00,seed,2026-03-16T08:36:00+07:00,2026-03-16T08:36:00+07:00
ITM00000186,ORD000072,PRD000271,1,5330000.00,0.00,seed,2026-02-27T15:17:00+07:00,2026-02-27T15:17:00+07:00
ITM00000187,ORD000073,PRD000306,1,1920000.00,0.00,seed,2026-01-29T11:36:00+07:00,2026-01-29T11:36:00+07:00
ITM00000188,ORD000073,PRD000121,2,2620000.00,786000.00,seed,2026-01-29T11:36:00+07:00,2026-01-29T11:36:00+07:00
ITM00000189,ORD000073,PRD000273,1,1830000.00,183000.00,seed,2026-01-29T11:36:00+07:00,2026-01-29T11:36:00+07:00
ITM00000190,ORD000074,PRD000157,1,6320000.00,632000.00,seed,2026-05-21T17:55:00+07:00,2026-05-21T17:55:00+07:00
ITM00000191,ORD000075,PRD000319,1,6820000.00,0.00,seed,2026-02-26T19:49:00+07:00,2026-02-26T19:49:00+07:00
ITM00000192,ORD000075,PRD000393,1,130000.00,19500.00,seed,2026-02-26T19:49:00+07:00,2026-02-26T19:49:00+07:00
ITM00000193,ORD000075,PRD000321,1,3750000.00,375000.00,seed,2026-02-26T19:49:00+07:00,2026-02-26T19:49:00+07:00
ITM00000194,ORD000075,PRD000247,1,5400000.00,540000.00,seed,2026-02-26T19:49:00+07:00,2026-02-26T19:49:00+07:00
ITM00000195,ORD000075,PRD000151,1,7050000.00,0.00,seed,2026-02-26T19:49:00+07:00,2026-02-26T19:49:00+07:00
ITM00000196,ORD000076,PRD000111,1,1580000.00,0.00,seed,2026-04-07T12:29:00+07:00,2026-04-07T12:29:00+07:00
ITM00000197,ORD000076,PRD000101,1,2520000.00,0.00,seed,2026-04-07T12:29:00+07:00,2026-04-07T12:29:00+07:00
ITM00000198,ORD000076,PRD000106,1,7420000.00,371000.00,seed,2026-04-07T12:29:00+07:00,2026-04-07T12:29:00+07:00
ITM00000199,ORD000076,PRD000099,1,3190000.00,159500.00,seed,2026-04-07T12:29:00+07:00,2026-04-07T12:29:00+07:00
ITM00000200,ORD000077,PRD000036,1,4290000.00,0.00,seed,2026-03-29T12:11:00+07:00,2026-03-29T12:11:00+07:00
ITM00000201,ORD000077,PRD000320,1,2070000.00,0.00,seed,2026-03-29T12:11:00+07:00,2026-03-29T12:11:00+07:00
ITM00000202,ORD000078,PRD000245,2,650000.00,0.00,seed,2026-01-26T13:58:00+07:00,2026-01-26T13:58:00+07:00
ITM00000203,ORD000078,PRD000003,3,6380000.00,0.00,seed,2026-01-26T13:58:00+07:00,2026-01-26T13:58:00+07:00
